6,10,740.82,575.86,111.31,239.97,1,-1,-1,-1
6,0,751.83,550.46,116.20,291.54,1,-1,-1,-1
6,1,659.72,546.55,109.34,293.79,1,-1,-1,-1
6,2,1121.53,573.31,66.75,247.55,1,-1,-1,-1
6,3,1074.29,610.18,110.87,215.37,1,-1,-1,-1
6,4,918.66,562.70,72.76,249.31,1,-1,-1,-1
6,5,822.93,647.20,130.23,210.67,1,-1,-1,-1
6,6,964.91,635.60,105.89,220.68,1,-1,-1,-1
6,7,633.70,583.09,107.35,249.94,1,-1,-1,-1
6,8,967.28,635.72,148.32,211.13,1,-1,-1,-1
6,9,1026.79,568.50,45.94,246.86,1,-1,-1,-1
7,10,733.58,570.25,121.17,242.80,1,-1,-1,-1
7,0,766.51,551.36,99.81,289.81,1,-1,-1,-1
7,1,659.01,546.82,107.15,292.45,1,-1,-1,-1
7,2,1121.96,573.47,66.43,247.66,1,-1,-1,-1
7,3,1074.46,609.70,109.06,216.25,1,-1,-1,-1
7,4,920.51,562.05,69.39,253.82,1,-1,-1,-1
7,5,834.03,648.16,117.53,209.55,1,-1,-1,-1
7,6,964.61,636.08,108.25,220.35,1,-1,-1,-1
7,7,622.60,584.82,112.78,248.88,1,-1,-1,-1
7,8,966.58,635.96,148.30,213.09,1,-1,-1,-1
7,9,1026.52,568.53,44.36,247.50,1,-1,-1,-1
8,10,729.36,576.86,112.09,242.42,1,-1,-1,-1
8,0,756.09,552.79,105.36,289.34,1,-1,-1,-1
8,1,655.53,546.67,101.26,293.00,1,-1,-1,-1
8,2,1122.10,573.44,66.20,247.54,1,-1,-1,-1
8,3,1074.76,609.55,106.97,216.61,1,-1,-1,-1
8,4,919.42,561.52,77.72,267.37,1,-1,-1,-1
8,5,840.42,649.60,108.19,207.96,1,-1,-1,-1
8,6,965.50,636.27,105.95,219.99,1,-1,-1,-1
8,7,603.62,598.19,122.64,234.60,1,-1,-1,-1
8,8,968.97,635.87,145.01,212.03,1,-1,-1,-1
8,9,1027.52,568.41,44.02,246.79,1,-1,-1,-1
9,10,725.69,578.32,107.41,241.76,1,-1,-1,-1
9,0,759.92,553.91,101.54,288.18,1,-1,-1,-1
9,1,662.38,547.40,93.85,292.59,1,-1,-1,-1
9,2,1122.17,573.49,65.88,247.48,1,-1,-1,-1
9,3,1074.89,609.46,108.26,216.62,1,-1,-1,-1
9,4,921.16,561.94,77.98,266.62,1,-1,-1,-1
9,5,840.96,649.61,108.65,207.76,1,-1,-1,-1
9,6,966.54,636.53,105.82,219.54,1,-1,-1,-1
9,7,595.15,600.40,127.49,232.85,1,-1,-1,-1
9,8,968.30,636.25,147.53,213.63,1,-1,-1,-1
9,9,1027.52,568.63,43.23,245.90,1,-1,-1,-1
10,10,719.05,579.02,115.56,241.27,1,-1,-1,-1
10,0,744.82,555.30,119.01,286.59,1,-1,-1,-1
10,1,651.12,547.69,100.59,292.28,1,-1,-1,-1
10,2,1121.99,573.87,66.22,247.37,1,-1,-1,-1
10,3,1074.40,609.30,110.79,216.67,1,-1,-1,-1
10,4,924.99,561.97,71.90,266.48,1,-1,-1,-1
10,5,840.27,649.43,109.66,208.32,1,-1,-1,-1
10,6,966.31,636.70,106.17,219.25,1,-1,-1,-1
10,7,558.68,602.02,138.36,232.10,1,-1,-1,-1
10,8,968.78,636.18,149.52,212.83,1,-1,-1,-1
10,9,1028.18,568.63,43.60,244.46,1,-1,-1,-1
11,10,718.04,581.99,124.99,238.37,1,-1,-1,-1
11,0,744.69,555.72,119.57,285.66,1,-1,-1,-1
11,1,656.16,547.59,95.42,292.73,1,-1,-1,-1
11,2,1122.16,573.97,66.03,247.05,1,-1,-1,-1
11,3,1074.30,609.57,110.27,216.27,1,-1,-1,-1
11,4,928.21,562.09,66.09,264.45,1,-1,-1,-1
11,5,839.54,649.23,110.76,208.64,1,-1,-1,-1
11,6,966.40,636.57,106.09,219.15,1,-1,-1,-1
11,7,541.59,598.72,139.68,235.52,1,-1,-1,-1
11,8,968.47,636.21,151.17,211.99,1,-1,-1,-1
11,9,1028.19,568.72,43.61,242.72,1,-1,-1,-1
12,10,718.65,571.91,108.31,249.04,1,-1,-1,-1
12,0,756.14,554.04,109.28,287.99,1,-1,-1,-1
12,1,648.40,545.11,101.99,295.71,1,-1,-1,-1
12,2,1121.87,574.15,65.43,247.44,1,-1,-1,-1
12,3,1074.83,609.65,109.23,216.44,1,-1,-1,-1
12,4,928.63,561.92,67.69,266.57,1,-1,-1,-1
12,5,836.80,649.27,113.93,208.71,1,-1,-1,-1
12,6,965.89,636.66,106.21,218.90,1,-1,-1,-1
12,7,518.69,584.43,152.31,251.54,1,-1,-1,-1
12,8,969.89,636.04,151.73,211.41,1,-1,-1,-1
12,9,1027.90,568.92,45.52,241.42,1,-1,-1,-1
13,10,719.89,573.97,84.90,247.57,1,-1,-1,-1
13,0,751.49,553.58,115.85,289.02,1,-1,-1,-1
13,1,644.81,544.84,104.10,297.21,1,-1,-1,-1
13,2,1121.59,574.21,65.98,247.41,1,-1,-1,-1
13,3,1075.39,609.61,107.59,216.77,1,-1,-1,-1
13,4,929.29,562.20,67.57,266.31,1,-1,-1,-1
13,5,833.30,649.01,117.19,208.88,1,-1,-1,-1
13,6,965.88,636.61,105.95,218.88,1,-1,-1,-1
13,7,512.51,574.15,149.83,262.23,1,-1,-1,-1
13,8,970.34,636.13,153.49,210.28,1,-1,-1,-1
13,9,1028.34,568.78,46.16,240.16,1,-1,-1,-1
14,10,725.27,566.66,70.54,252.60,1,-1,-1,-1
14,0,761.23,552.91,106.03,289.48,1,-1,-1,-1
14,1,635.83,542.41,110.06,299.58,1,-1,-1,-1
14,2,1121.29,574.36,66.30,247.12,1,-1,-1,-1
14,3,1075.23,609.42,106.55,216.45,1,-1,-1,-1
14,4,929.57,562.44,67.36,266.21,1,-1,-1,-1
14,5,827.19,649.38,122.54,208.30,1,-1,-1,-1
14,6,965.82,636.70,106.08,218.78,1,-1,-1,-1
14,7,509.71,552.45,160.19,284.51,1,-1,-1,-1
14,8,973.74,635.89,152.08,209.40,1,-1,-1,-1
14,9,1028.00,568.74,46.20,238.37,1,-1,-1,-1
15,10,724.50,571.61,70.06,249.54,1,-1,-1,-1
15,0,756.10,540.94,108.90,301.30,1,-1,-1,-1
15,1,631.76,541.70,112.35,300.60,1,-1,-1,-1
15,2,1121.98,574.41,65.36,247.21,1,-1,-1,-1
15,3,1075.52,609.41,106.10,216.45,1,-1,-1,-1
15,4,929.94,562.57,66.36,266.11,1,-1,-1,-1
15,5,824.73,649.41,125.45,207.98,1,-1,-1,-1
15,6,965.29,636.74,106.92,218.96,1,-1,-1,-1
15,7,508.69,533.63,156.68,303.78,1,-1,-1,-1
15,8,974.75,635.69,153.55,209.67,1,-1,-1,-1
15,9,1027.86,568.62,44.86,238.61,1,-1,-1,-1
16,10,717.54,531.70,84.23,291.17,1,-1,-1,-1
16,0,761.18,535.74,104.39,306.11,1,-1,-1,-1
16,1,629.46,542.02,110.88,299.96,1,-1,-1,-1
16,2,1122.48,574.47,65.04,247.50,1,-1,-1,-1
16,3,1075.14,609.26,108.38,216.83,1,-1,-1,-1
16,4,930.96,562.72,65.38,265.24,1,-1,-1,-1
16,5,827.35,649.36,123.30,208.24,1,-1,-1,-1
16,6,964.79,636.82,107.27,218.75,1,-1,-1,-1
16,7,507.68,508.52,149.95,330.14,1,-1,-1,-1
16,8,973.45,636.18,155.52,209.28,1,-1,-1,-1
16,9,1028.73,568.50,43.67,238.32,1,-1,-1,-1
17,10,720.03,569.10,79.84,251.90,1,-1,-1,-1
17,0,762.56,544.85,113.54,296.51,1,-1,-1,-1
17,1,626.92,542.58,111.56,299.34,1,-1,-1,-1
17,2,1123.42,574.47,64.09,247.66,1,-1,-1,-1
17,3,1075.81,609.37,108.66,217.10,1,-1,-1,-1
17,4,930.83,562.83,64.74,265.44,1,-1,-1,-1
17,5,828.93,649.00,122.34,208.69,1,-1,-1,-1
17,6,963.58,636.52,108.54,219.20,1,-1,-1,-1
17,7,507.80,512.75,145.27,326.54,1,-1,-1,-1
17,8,971.65,635.86,156.65,209.71,1,-1,-1,-1
17,9,1028.69,568.48,43.74,238.66,1,-1,-1,-1
18,10,710.75,574.65,87.93,246.91,1,-1,-1,-1
18,0,761.10,525.25,131.55,316.99,1,-1,-1,-1
18,1,623.09,544.90,113.23,297.28,1,-1,-1,-1
18,2,1124.48,574.46,63.73,247.72,1,-1,-1,-1
18,3,1075.99,609.37,109.84,216.94,1,-1,-1,-1
18,4,930.46,562.72,65.12,266.20,1,-1,-1,-1
18,5,836.74,649.36,114.11,208.37,1,-1,-1,-1
18,6,963.58,636.63,107.04,219.24,1,-1,-1,-1
18,7,503.46,536.51,155.32,303.25,1,-1,-1,-1
18,8,973.67,636.52,153.37,208.89,1,-1,-1,-1
18,9,1028.33,568.46,44.50,236.50,1,-1,-1,-1
19,10,708.93,575.97,83.66,245.56,1,-1,-1,-1
19,0,762.53,526.36,134.93,315.87,1,-1,-1,-1
19,1,620.57,545.33,115.82,296.65,1,-1,-1,-1
19,2,1125.86,574.54,62.48,247.80,1,-1,-1,-1
19,3,1075.83,609.64,110.60,217.12,1,-1,-1,-1
19,4,930.37,562.84,65.49,266.13,1,-1,-1,-1
19,5,839.26,649.29,111.67,208.42,1,-1,-1,-1
19,6,963.26,636.65,107.43,218.95,1,-1,-1,-1
19,7,493.20,543.74,160.62,296.67,1,-1,-1,-1
19,8,975.69,636.12,149.10,208.74,1,-1,-1,-1
19,9,1028.85,568.73,44.66,235.51,1,-1,-1,-1
20,10,716.12,570.31,75.33,251.69,1,-1,-1,-1
20,0,759.24,527.90,151.83,314.33,1,-1,-1,-1
20,1,617.16,546.90,120.14,295.39,1,-1,-1,-1
20,2,1127.08,574.21,62.91,247.84,1,-1,-1,-1
20,3,1075.28,610.29,114.12,216.33,1,-1,-1,-1
20,4,930.71,562.95,65.44,265.98,1,-1,-1,-1
20,5,840.50,648.74,110.81,208.82,1,-1,-1,-1
20,6,962.01,637.01,111.77,218.63,1,-1,-1,-1
20,7,474.96,556.44,169.27,283.30,1,-1,-1,-1
20,8,980.54,636.33,146.97,208.29,1,-1,-1,-1
20,9,1030.07,568.81,43.96,233.75,1,-1,-1,-1
21,10,716.73,570.61,77.05,250.03,1,-1,-1,-1
21,0,757.81,530.05,158.61,311.77,1,-1,-1,-1
21,1,615.61,547.79,122.51,294.79,1,-1,-1,-1
21,2,1127.90,574.65,62.78,246.89,1,-1,-1,-1
21,3,1074.58,610.53,115.70,215.59,1,-1,-1,-1
21,4,930.62,562.81,66.22,265.99,1,-1,-1,-1
21,5,840.58,648.45,109.88,209.10,1,-1,-1,-1
21,6,961.80,636.86,108.82,218.79,1,-1,-1,-1
21,7,464.40,564.61,163.50,275.74,1,-1,-1,-1
21,8,996.34,636.31,133.18,206.76,1,-1,-1,-1
21,9,1030.81,568.80,45.15,234.75,1,-1,-1,-1
22,10,710.19,578.02,80.95,240.12,1,-1,-1,-1
22,0,740.14,550.83,179.90,290.53,1,-1,-1,-1
22,1,613.46,549.26,121.56,293.48,1,-1,-1,-1
22,2,1130.01,574.63,62.66,247.46,1,-1,-1,-1
22,3,1075.79,611.52,113.98,214.24,1,-1,-1,-1
22,4,930.11,562.73,66.30,266.16,1,-1,-1,-1
22,5,840.64,647.44,110.01,210.07,1,-1,-1,-1
22,6,961.09,635.07,108.13,221.03,1,-1,-1,-1
22,7,438.86,567.28,190.68,273.17,1,-1,-1,-1
22,8,1007.92,636.06,121.41,204.88,1,-1,-1,-1
22,9,1032.17,569.01,45.23,238.59,1,-1,-1,-1
23,11,926.56,646.02,71.30,185.10,1,-1,-1,-1
23,10,708.28,577.37,87.35,242.13,1,-1,-1,-1
23,0,742.79,552.48,172.89,289.03,1,-1,-1,-1
23,1,612.56,550.64,121.41,292.13,1,-1,-1,-1
23,2,1130.75,574.79,62.59,246.99,1,-1,-1,-1
23,3,1077.01,611.33,112.94,214.21,1,-1,-1,-1
23,4,930.45,562.82,66.19,266.02,1,-1,-1,-1
23,5,840.18,649.29,111.00,208.55,1,-1,-1,-1
23,6,960.85,633.90,108.00,222.08,1,-1,-1,-1
23,7,431.59,567.79,200.15,272.73,1,-1,-1,-1
23,8,1014.25,636.71,114.70,202.91,1,-1,-1,-1
23,9,1032.80,569.13,44.47,241.20,1,-1,-1,-1
24,11,925.57,647.50,66.99,182.51,1,-1,-1,-1
24,10,703.24,578.49,97.41,245.04,1,-1,-1,-1
24,0,736.06,553.08,141.42,287.80,1,-1,-1,-1
24,1,608.72,552.22,122.78,290.38,1,-1,-1,-1
24,2,1133.70,575.44,63.47,245.17,1,-1,-1,-1
24,3,1077.85,611.32,111.00,213.72,1,-1,-1,-1
24,4,930.33,562.72,63.70,264.70,1,-1,-1,-1
24,5,838.56,649.65,112.78,208.00,1,-1,-1,-1
24,6,961.34,632.20,106.43,224.01,1,-1,-1,-1
24,7,427.25,567.47,218.63,273.00,1,-1,-1,-1
24,8,1021.25,637.54,107.39,202.24,1,-1,-1,-1
24,9,1034.49,569.65,44.45,243.32,1,-1,-1,-1
25,11,924.95,647.68,64.88,182.52,1,-1,-1,-1
25,10,700.94,578.79,95.02,244.40,1,-1,-1,-1
25,0,731.73,552.51,141.47,288.43,1,-1,-1,-1
25,1,605.70,551.80,126.08,290.88,1,-1,-1,-1
25,2,1136.83,576.14,61.94,244.20,1,-1,-1,-1
25,3,1079.19,612.76,109.43,211.33,1,-1,-1,-1
25,4,930.56,562.82,63.38,264.09,1,-1,-1,-1
25,5,834.65,650.22,116.31,207.48,1,-1,-1,-1
25,6,960.23,632.50,106.51,223.23,1,-1,-1,-1
25,7,441.99,567.90,194.95,272.74,1,-1,-1,-1
25,8,1022.40,638.25,105.68,201.64,1,-1,-1,-1
25,9,1034.29,569.40,45.39,246.31,1,-1,-1,-1
26,11,926.02,648.49,62.67,181.76,1,-1,-1,-1
26,10,704.82,577.26,83.32,245.61,1,-1,-1,-1
26,0,750.31,552.02,118.47,289.67,1,-1,-1,-1
26,1,603.98,548.33,126.07,293.47,1,-1,-1,-1
26,2,1139.82,577.48,63.62,242.03,1,-1,-1,-1
26,3,1078.15,612.72,119.25,209.28,1,-1,-1,-1
26,4,929.97,562.90,65.04,262.02,1,-1,-1,-1
26,5,833.58,654.99,115.83,201.04,1,-1,-1,-1
26,6,959.32,634.19,109.68,221.20,1,-1,-1,-1
26,7,472.68,569.50,116.81,271.08,1,-1,-1,-1
26,8,1023.71,642.53,104.86,197.27,1,-1,-1,-1
26,9,1031.34,569.33,50.64,247.36,1,-1,-1,-1
27,11,926.91,648.08,64.16,182.00,1,-1,-1,-1
27,10,707.97,576.93,72.43,246.15,1,-1,-1,-1
27,0,758.21,552.28,107.89,290.15,1,-1,-1,-1
27,1,593.50,546.64,135.24,295.06,1,-1,-1,-1
27,2,1140.32,577.76,68.64,239.38,1,-1,-1,-1
27,3,1083.47,612.86,113.02,212.33,1,-1,-1,-1
27,4,930.04,562.79,65.73,261.46,1,-1,-1,-1
27,5,835.03,655.15,110.43,199.44,1,-1,-1,-1
27,6,955.41,634.16,111.01,221.17,1,-1,-1,-1
27,7,491.46,570.75,80.27,269.89,1,-1,-1,-1
27,8,1024.98,643.94,95.53,195.98,1,-1,-1,-1
27,9,1030.11,569.34,52.27,249.92,1,-1,-1,-1
28,11,927.89,643.87,66.58,186.03,1,-1,-1,-1
28,10,706.62,577.90,75.55,245.57,1,-1,-1,-1
28,0,775.42,554.65,89.58,287.19,1,-1,-1,-1
28,1,578.78,543.86,145.85,297.34,1,-1,-1,-1
28,2,1133.41,578.37,105.63,235.11,1,-1,-1,-1
28,3,1084.85,613.35,111.39,216.62,1,-1,-1,-1
28,4,931.11,563.36,64.93,242.45,1,-1,-1,-1
28,5,834.75,653.14,105.49,200.47,1,-1,-1,-1
28,6,952.94,632.82,128.30,223.63,1,-1,-1,-1
28,7,487.16,572.66,84.93,267.46,1,-1,-1,-1
28,8,1028.69,645.16,89.77,196.24,1,-1,-1,-1
28,9,1031.85,569.44,50.33,245.84,1,-1,-1,-1
29,11,927.87,644.25,73.45,185.58,1,-1,-1,-1
29,10,699.69,578.69,75.20,244.31,1,-1,-1,-1
29,0,770.92,555.66,93.99,285.52,1,-1,-1,-1
29,1,583.67,542.99,139.49,297.98,1,-1,-1,-1
29,2,1132.86,579.50,121.28,234.04,1,-1,-1,-1
29,3,1079.80,614.21,115.78,216.55,1,-1,-1,-1
29,4,930.25,562.77,64.60,246.68,1,-1,-1,-1
29,5,834.57,650.44,102.37,202.42,1,-1,-1,-1
29,6,951.81,630.30,122.20,226.01,1,-1,-1,-1
29,7,478.96,572.82,94.64,267.13,1,-1,-1,-1
29,8,1031.10,644.89,90.90,196.53,1,-1,-1,-1
29,9,1032.99,568.84,51.25,244.22,1,-1,-1,-1
30,11,909.10,636.97,87.40,194.28,1,-1,-1,-1
30,10,680.07,578.14,88.42,245.42,1,-1,-1,-1
30,0,749.00,554.31,114.71,286.83,1,-1,-1,-1
30,1,566.87,540.70,153.35,300.16,1,-1,-1,-1
30,2,1133.24,583.33,148.73,231.92,1,-1,-1,-1
30,3,1075.17,613.70,120.26,218.40,1,-1,-1,-1
30,4,929.43,562.91,67.25,240.65,1,-1,-1,-1
30,5,832.77,641.12,103.60,211.81,1,-1,-1,-1
30,6,947.92,620.09,111.20,235.94,1,-1,-1,-1
30,7,465.09,573.02,108.67,266.83,1,-1,-1,-1
30,8,1023.84,640.74,93.53,199.13,1,-1,-1,-1
30,9,1036.16,568.89,51.62,239.24,1,-1,-1,-1
31,11,908.96,633.49,96.85,196.54,1,-1,-1,-1
31,10,672.47,576.86,99.32,247.07,1,-1,-1,-1
31,0,734.82,553.27,129.28,288.10,1,-1,-1,-1
31,1,555.14,538.94,167.89,302.10,1,-1,-1,-1
31,2,1133.12,585.57,160.02,229.42,1,-1,-1,-1
31,3,1074.32,611.96,121.36,214.82,1,-1,-1,-1
31,4,925.37,563.11,73.67,245.62,1,-1,-1,-1
31,5,831.81,635.73,105.15,217.67,1,-1,-1,-1
31,6,948.07,613.35,108.13,242.70,1,-1,-1,-1
31,7,463.35,572.97,109.42,267.12,1,-1,-1,-1
31,8,1022.67,636.74,95.81,202.16,1,-1,-1,-1
31,9,1036.96,569.14,54.13,239.96,1,-1,-1,-1
32,11,910.87,625.06,104.03,205.36,1,-1,-1,-1
32,10,656.29,574.05,129.47,249.04,1,-1,-1,-1
32,0,720.54,553.09,151.59,289.74,1,-1,-1,-1
32,1,517.33,537.20,235.41,303.36,1,-1,-1,-1
32,2,1134.57,587.20,168.46,228.06,1,-1,-1,-1
32,3,1083.96,605.58,112.93,218.64,1,-1,-1,-1
32,4,924.87,563.76,80.23,244.73,1,-1,-1,-1
32,5,830.37,624.81,110.95,228.14,1,-1,-1,-1
32,6,947.11,601.13,109.46,254.60,1,-1,-1,-1
32,7,435.34,573.42,155.35,266.20,1,-1,-1,-1
32,8,1015.68,625.81,106.15,212.85,1,-1,-1,-1
32,9,1040.36,568.98,54.15,242.52,1,-1,-1,-1
33,11,906.11,617.70,117.34,212.97,1,-1,-1,-1
33,10,640.57,575.33,142.89,245.35,1,-1,-1,-1
33,0,716.84,555.13,157.71,287.28,1,-1,-1,-1
33,1,516.91,537.31,226.57,307.65,1,-1,-1,-1
33,2,1139.54,586.41,166.42,228.01,1,-1,-1,-1
33,3,1093.46,601.36,105.36,223.57,1,-1,-1,-1
33,4,923.13,563.52,88.85,247.16,1,-1,-1,-1
33,5,828.34,619.26,116.38,233.46,1,-1,-1,-1
33,6,947.39,595.66,107.90,260.43,1,-1,-1,-1
33,7,412.25,573.87,185.69,265.52,1,-1,-1,-1
33,8,1016.21,617.38,103.60,220.05,1,-1,-1,-1
33,9,1040.44,568.80,57.82,246.91,1,-1,-1,-1
34,11,912.00,581.14,114.94,251.00,1,-1,-1,-1
34,10,632.20,574.79,148.27,245.17,1,-1,-1,-1
34,0,710.93,562.04,170.20,280.97,1,-1,-1,-1
34,1,518.39,541.70,228.61,310.01,1,-1,-1,-1
34,2,1149.11,583.74,159.32,231.52,1,-1,-1,-1
34,3,1084.97,592.24,119.64,234.22,1,-1,-1,-1
34,4,920.25,564.20,86.46,247.45,1,-1,-1,-1
34,5,826.72,607.57,112.85,245.52,1,-1,-1,-1
34,6,944.63,583.47,116.30,272.81,1,-1,-1,-1
34,7,414.35,574.76,187.14,266.48,1,-1,-1,-1
34,8,1019.28,601.20,108.92,236.33,1,-1,-1,-1
34,9,1042.03,569.61,72.97,244.81,1,-1,-1,-1
35,11,914.40,564.47,95.58,266.33,1,-1,-1,-1
35,10,634.49,575.40,146.58,242.96,1,-1,-1,-1
35,0,709.76,561.95,170.33,280.89,1,-1,-1,-1
35,1,519.53,543.92,226.10,310.75,1,-1,-1,-1
35,2,1165.28,581.55,143.73,234.03,1,-1,-1,-1
35,3,1086.08,587.84,122.56,238.28,1,-1,-1,-1
35,5,825.84,600.94,110.42,252.32,1,-1,-1,-1
35,6,933.06,576.96,134.05,279.38,1,-1,-1,-1
35,7,410.28,575.18,189.88,266.96,1,-1,-1,-1
35,8,1027.31,592.70,105.42,245.25,1,-1,-1,-1
35,9,1040.77,569.56,76.87,244.83,1,-1,-1,-1
36,11,913.52,563.56,95.38,268.58,1,-1,-1,-1
36,10,637.27,574.53,145.09,247.39,1,-1,-1,-1
36,0,715.60,560.14,170.23,282.72,1,-1,-1,-1
36,1,518.48,544.83,226.56,311.07,1,-1,-1,-1
36,2,1191.22,578.12,117.86,237.80,1,-1,-1,-1
36,3,1093.80,578.17,150.37,247.64,1,-1,-1,-1
36,5,826.12,586.18,106.40,267.39,1,-1,-1,-1
36,6,939.01,563.83,125.09,292.18,1,-1,-1,-1
36,7,393.28,573.84,204.62,267.94,1,-1,-1,-1
36,8,1040.75,572.12,102.68,265.66,1,-1,-1,-1
37,11,913.04,563.12,95.21,270.28,1,-1,-1,-1
37,10,636.89,571.77,148.82,254.40,1,-1,-1,-1
37,0,717.10,557.15,163.52,285.19,1,-1,-1,-1
37,1,516.83,543.57,227.98,313.15,1,-1,-1,-1
37,2,1205.18,577.25,104.11,238.24,1,-1,-1,-1
37,3,1093.99,574.39,161.85,250.98,1,-1,-1,-1
37,5,826.07,578.53,106.03,275.32,1,-1,-1,-1
37,6,942.30,557.48,117.03,298.27,1,-1,-1,-1
37,7,390.23,572.20,206.79,269.47,1,-1,-1,-1
37,8,1046.12,567.64,103.26,269.64,1,-1,-1,-1
38,11,912.18,562.75,101.15,269.09,1,-1,-1,-1
38,10,643.70,565.10,139.14,259.79,1,-1,-1,-1
38,0,714.53,552.46,148.76,288.77,1,-1,-1,-1
38,1,509.02,542.91,226.37,314.19,1,-1,-1,-1
38,2,1240.33,576.68,68.82,238.80,1,-1,-1,-1
38,3,1094.67,564.10,163.63,260.83,1,-1,-1,-1
38,5,824.90,564.41,104.48,289.01,1,-1,-1,-1
38,6,942.27,546.72,141.44,308.76,1,-1,-1,-1
38,7,403.61,571.43,187.54,269.73,1,-1,-1,-1
38,8,1040.04,554.60,113.65,282.52,1,-1,-1,-1
39,11,910.39,558.12,97.40,273.40,1,-1,-1,-1
39,10,656.54,564.56,113.81,259.34,1,-1,-1,-1
39,0,718.37,551.15,151.25,289.74,1,-1,-1,-1
39,1,502.89,542.85,223.11,314.48,1,-1,-1,-1
39,2,1247.52,575.50,74.94,240.15,1,-1,-1,-1
39,3,1098.02,558.40,177.04,266.68,1,-1,-1,-1
39,5,825.58,558.29,98.55,294.98,1,-1,-1,-1
39,6,943.96,542.78,143.32,312.81,1,-1,-1,-1
39,7,416.88,572.72,170.57,269.24,1,-1,-1,-1
39,8,1047.48,548.85,110.51,287.84,1,-1,-1,-1
40,11,912.00,544.61,81.93,286.09,1,-1,-1,-1
40,10,666.59,564.78,95.93,258.92,1,-1,-1,-1
40,0,732.93,549.99,145.87,290.83,1,-1,-1,-1
40,1,516.04,547.51,198.64,308.73,1,-1,-1,-1
40,2,1255.26,573.38,89.94,241.18,1,-1,-1,-1
40,3,1111.25,544.55,151.45,279.76,1,-1,-1,-1
40,5,826.49,548.62,89.25,304.67,1,-1,-1,-1
40,6,947.69,535.53,139.28,320.43,1,-1,-1,-1
40,7,439.69,575.88,141.03,264.14,1,-1,-1,-1
40,8,1051.68,539.97,112.22,297.63,1,-1,-1,-1
41,11,916.00,539.80,80.19,288.93,1,-1,-1,-1
41,10,670.27,565.73,92.64,257.61,1,-1,-1,-1
41,0,736.69,550.53,146.56,290.46,1,-1,-1,-1
41,1,535.64,549.02,171.95,308.10,1,-1,-1,-1
41,2,1259.72,572.44,98.06,242.29,1,-1,-1,-1
